lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,abund_sp1,abund_sp2,abund_sp4
7.5375,59.07083333333333,4.320833206176758,6.9083333015441895,27.305665969848633,680.32232666015625,18.399999618530273,-6.900000095367432,25.299999237060547,4.700000286102295,7.616666793823242,13.033332824707031,-3.633333444595337,1188,146,45,32.6329460144043,411,183,263,330,0,0,0
24.754166666666666,62.079166666666666,3.2750000953674316,8.050000190734863,24.101797103881836,891.8150634765625,21.200000762939453,-12.199999809265137,33.400001525878906,12.833333969116211,-3.3999998569488525,14.716667175292969,-7.433333396911621,608,85,27,36.58695983886719,227,93,224,110,4,0,92
29.045833333333334,59.7875,4.691666603088379,7.5,23.58490562438965,869.44818115234375,21.5,-10.300000190734863,31.799999237060547,14.166666984558105,-1.6666666269302368,15.666666984558105,-5.800000190734863,674,84,32,32.28800964355469,235,103,221,130,806,0,7
5.7625,60.27916666666667,4.525000095367432,5.116666793823242,26.10544204711914,547.060302734375,15.5,-4.099999904632568,19.600000381469727,1.8666666746139526,6.75,11.583333015441895,-1.5499999523162842,3379,425,149,33.95533752441406,1169,480,629,1047,0,0,0
26.84583333333333,64.2375,1.8708332777023315,7.8416666984558105,22.795541763305664,942.2686767578125,20.5,-13.899999618530273,34.400001525878906,13.916666030883789,-4.75,13.916666030883789,-9.5,584,78,28,35.71235656738281,219,85,219,107,0,0,90
12.7625,58.2625,6.525000095367432,7.266666889190674,28.165374755859375,679.4801025390625,20.899999618530273,-4.900000095367432,25.799999237060547,6.9666666984558105,1.1666666269302368,15.166666984558105,-1.4666666984558105,714,79,39,22.810789108276367,226,126,200,155,1879,0,0
26.6375,63.704166666666666,2.308333396911621,7.383333206176758,22.105789184570312,933.7432861328125,20.5,-12.899999618530273,33.400001525878906,14.199999809265137,-4.25,14.199999809265137,-9.016666412353516,606,81,29,34.58174514770508,225,93,225,110,0,0,208
14.6625,64.54583333333333,0.12083327025175095,7.724999904632568,25.922819137573242,780.59844970703125,16.299999237060547,-13.5,29.799999237060547,9.09999942779541,-1.3000000715255737,10.366666793823242,-8.866666793823242,800,93,38,25.010944366455078,252,131,239,201,0,0,4
7.070833333333333,59.545833333333334,1.2416666746139526,5.9666666984558105,24.86111068725586,660.06829833984375,14.699999809265137,-9.300000190734863,24,-1.8666666746139526,3.6500000953674316,9.800000190734863,-6.099999904632568,1496,174,57,32.52674102783203,514,217,304,453,0,0,0
29.854166666666668,57.6875,5.050000190734863,8.40000057220459,25.454545974731445,890.071533203125,21.899999618530273,-11.100000381469727,33,16,-0.8500001430511475,16,-5.9166669845581055,667,80,34,28.749481201171875,231,112,231,127,806,0,7
25.945833333333333,65.07083333333334,1.649999976158142,8.350000381469727,23.654390335083008,950.1961669921875,20.5,-14.800000190734863,35.29999923706055,13.899999618530273,-5.150000095367432,13.899999618530273,-9.75,536,70,25,31.253089904785156,189,83,189,107,0,0,37
12.3125,65.90416666666667,6.366666793823242,4.599999904632568,24.731182098388672,521.5899658203125,16.600000381469727,-2,18.600000381469727,6.7833333015441895,8.066666603088379,13.216667175292969,0.7333332896232605,1671,201,83,29.376436233520508,551,267,346,482,0,0,0
13.6875,62.82083333333333,1.1333333253860474,9.75,30.279502868652344,812.6956787109375,17.899999618530273,-14.300000190734863,32.20000076293945,11.350000381469727,-4.233333110809326,11.350000381469727,-8.683333396911621,600,94,28,42.06245040893555,240,90,240,98,0,0,208
26.0875,61.82083333333333,3.2708332538604736,7.875,23.791540145874023,895.0506591796875,21,-12.100000381469727,33.099998474121094,12.800000190734863,-3.383333444595337,14.649999618530273,-7.5333333015441895,627,83,30,32.832130432128906,222,101,219,121,5,0,89
7.345833333333333,59.8375,0.16250008344650269,6.208333492279053,25.34013557434082,678.87982177734375,13.800000190734863,-10.699999809265137,24.5,-2.9833333492279053,2.6000001430511475,8.983333587646484,-7.316666603088379,1248,144,51,28.19667625427246,406,195,284,351,0,0,0
6.3625,59.62916666666666,5.6541666984558105,6.824999809265137,29.9342098236084,599.3916015625,18.200000762939453,-4.599999904632568,22.80000114440918,2.366666555404663,8.583333015441895,13.316666603088379,-1.2833333015441895,2462,322,97,38.13910675048828,891,318,437,803,0,0,0
14.929166666666667,62.40416666666667,2.762500047683716,8.891666412353516,27.613872528076172,841.35748291015625,20,-12.199999809265137,32.20000076293945,13.366666793823242,-6.150000095367432,13.366666793823242,-7.449999809265137,558,79,23,37.81490707397461,212,79,212,88,2,0,7
28.270833333333332,62.545833333333334,2.8333332538604736,7.516666889190674,22.043010711669922,941.99822998046875,21,-13.100000381469727,34.099998474121094,14.816666603088379,-4.016666889190674,14.816666603088379,-8.649999618530273,626,82,32,30.82087516784668,219,102,219,124,26,0,49
13.054166666666667,55.7125,8.1875,6.375,27.597402572631836,641.49371337890625,21.200000762939453,-1.899999976158142,23.100000381469727,8.983333587646484,2.9833333492279053,16.28333282470703,0.7333333492279053,582,62,29,21.249256134033203,178,105,158,131,0,0,0
22.804166666666667,57.25416666666666,6.233333110809326,7.366666793823242,26.1229305267334,742.51824951171875,21.600000381469727,-6.599999904632568,28.200000762939453,14.783332824707031,-2.2166666984558105,15.666666984558105,-2.5,643,76,29,30.918472290039062,221,102,210,118,347,0,0
30.037499999999998,58.32083333333333,4.8416666984558105,7.933333396911621,24.869382858276367,879.9737548828125,21.799999237060547,-10.100000381469727,31.899999618530273,14.016666412353516,-1,15.75,-5.950000286102295,655,82,32,31.522397994995117,233,105,231,119,507,0,0
24.09583333333333,55.3375,6.5958333015441895,7.858333587646484,27.767961502075195,788.6826171875,22.100000381469727,-6.199999809265137,28.299999237060547,16.33333396911621,-2.299999952316284,16.33333396911621,-2.9166667461395264,582,72,26,28.57646369934082,202,93,202,106,12,0,0
14.004166666666666,59.854166666666664,4.300000190734863,9.149999618530273,29.8045597076416,794.04315185546875,21.100000381469727,-9.600000381469727,30.700000762939453,12.899999618530273,-1.3333333730697632,14.350000381469727,-5.266666889190674,785,86,41,24.315631866455078,249,135,242,162,367,0,398
26.6875,58.37916666666666,5.4083333015441895,8.116666793823242,25.60462760925293,854.54888916015625,22.799999237060547,-8.899999618530273,31.69999885559082,16.133333206176758,-0.716666579246521,16.133333206176758,-4.883333206176758,620,80,28,35.135520935058594,224,90,224,105,188,0,0
11.129166666666666,60.92916666666667,1.7916667461395264,8.533332824707031,27.263046264648438,831.44134521484375,18.899999618530273,-12.399999618530273,31.299999237060547,12.25,-3.8499999046325684,12.25,-8.34999942779541,714,86,30,32.386112213134766,248,108,248,122,0,0,670
12.6625,62.104166666666664,-0.07500001043081284,10.416666984558105,30.369291305541992,857.04437255859375,17.799999237060547,-16.5,34.29999923706055,10.716666221618652,-5.933333396911621,10.716666221618652,-10.449999809265137,615,85,27,38.84850311279297,239,91,239,101,0,0,16
23.254166666666666,63.2875,2.8375000953674316,8.291666984558105,24.974899291992188,870.76800537109375,20.600000381469727,-12.600000381469727,33.20000076293945,12.366666793823242,-3.7333333492279053,13.950000762939453,-7.616666793823242,540,75,23,35.75709915161133,202,80,194,95,2,0,7
21.5875,60.579166666666666,5.0625,6.025000095367432,21.594982147216797,784.8743896484375,19.799999237060547,-8.100000381469727,27.899999618530273,10.733332633972168,3.2333333492279053,15.100000381469727,-4.133333206176758,621,73,31,29.51424217224121,205,104,183,134,128,0,0
26.1125,65.4375,1.1875,8.208333015441895,23.1220645904541,963.10845947265625,20.200000762939453,-15.300000190734863,35.5,11.783333778381348,-5.666666507720947,13.633333206176758,-10.333333015441895,584,73,28,27.929611206054688,196,94,194,122,0,0,90
9.854166666666668,55.0125,8.245833396911621,5.558333396911621,25.973520278930664,585.70257568359375,20,-1.399999976158142,21.399999618530273,15.300000190734863,3.200000047683716,15.550000190734863,1.5166666507720947,758,79,42,18.592758178710938,223,148,215,176,341,0,0
21.0875,55.7625,7.3125,5.491666793823242,22.977684020996094,702.78057861328125,20.100000381469727,-3.799999952316284,23.899999618530273,8.433333396911621,1.6666667461395264,15.983333587646484,-1.0166666507720947,746,90,34,33.47985076904297,264,111,205,162,2316,0,0
9.1625,59.57083333333333,5.587500095367432,8.258333206176758,27.99435043334961,791.44036865234375,22,-7.5,29.5,10.566666603088379,0.44999995827674866,15.583333015441895,-3.9833333492279053,726,86,32,31.311609268188477,249,112,219,131,2224,0,1
30.9625,67.14583333333333,-1.0333333015441895,8.233333587646484,22.373188018798828,988.548828125,18.600000381469727,-18.200000762939453,36.80000305175781,11.583333015441895,-7.900000095367432,11.583333015441895,-12.916666984558105,552,80,26,36.4930419921875,208,82,208,96,0,0,0
23.320833333333333,55.4875,5.941666603088379,7.5,26.3157901763916,804.41351318359375,21.299999237060547,-7.199999809265137,28.5,15.733333587646484,0.04999997094273567,15.733333587646484,-3.9166667461395264,640,81,28,28.94509506225586,221,104,221,120,200,0,0
24.6125,63.729166666666664,2.424999952316284,8.34999942779541,24.70414161682129,892.00872802734375,20.899999618530273,-12.899999618530273,33.79999923706055,13.866666793823242,-4.049999713897705,13.866666793823242,-8.233333587646484,560,75,26,34.32471466064453,204,86,204,102,1,0,7
29.7125,65.89583333333333,-0.5541667342185974,8.858333587646484,23.189353942871094,1016.7293090820312,19.5,-18.700000762939453,38.20000076293945,12.416666030883789,-7.583333492279053,12.416666030883789,-12.866666793823242,563,77,28,33.879337310791016,206,88,206,98,0,0,0
8.5875,61.395833333333336,-4.554166793823242,5.958333492279053,26.718982696533203,610.0166015625,8,-14.300000190734863,22.299999237060547,-4.333333492279053,-6.416666507720947,3.566666603088379,-11.033333778381348,1245,132,57,23.837257385253906,378,208,338,321,0,0,0
23.029166666666665,62.795833333333334,3.179166793823242,9.041666984558105,26.90972328186035,855.74652099609375,21.299999237060547,-12.300000190734863,33.599998474121094,12.366666793823242,-3.200000047683716,14.116666793823242,-7.066666603088379,533,79,22,39.582489013671875,204,74,202,92,2,0,27
22.295833333333334,66.04583333333333,0.5291666388511658,9.27500057220459,24.93279457092285,1000.8892822265625,20.200000762939453,-17,37.20000076293945,11.516666412353516,-6.266666889190674,13.316666603088379,-11.566666603088379,612,73,34,26.609058380126953,205,107,190,127,0,0,45
10.945833333333333,62.579166666666666,0.1916666477918625,8.033333778381348,28.1871337890625,747.644287109375,15.699999809265137,-12.800000190734863,28.5,9.766666412353516,-5.083333492279053,9.766666412353516,-8.566666603088379,615,87,31,34.88321304321289,227,98,227,119,0,0,16
21.5875,55.87083333333334,6.516666889190674,6.549999713897705,25,755.94415283203125,20.5,-5.699999809265137,26.200000762939453,7.383333206176758,0.800000011920929,15.783333778381348,-2.6666665077209473,803,94,33,33.97518539428711,273,118,243,159,7473,0,0
13.470833333333333,61.34583333333333,1.4583333730697632,10.466667175292969,30.076627731323242,878.60382080078125,20.200000762939453,-14.600000381469727,34.80000305175781,10.916666984558105,-7.833333492279053,12.516667366027832,-9.266666412353516,707,87,29,32.35074996948242,246,108,244,116,0,0,456
6.920833333333333,58.1625,6.316666603088379,4.333333492279053,22.807018280029297,554.64703369140625,16.5,-2.5,19,3.9833333492279053,8.283333778381348,13.283332824707031,-0.016666650772094727,1880,237,86,35.856475830078125,680,270,344,546,0,0,0
14.179166666666667,62.52916666666667,2.191666603088379,8.600000381469727,28.196720123291016,799.29180908203125,18.700000762939453,-11.800000190734863,30.5,12.34999942779541,-6.25,12.34999942779541,-7.333333492279053,592,86,24,39.50263214111328,231,86,231,89,0,0,80
5.1875,61.645833333333336,5.875,3.8499999046325684,22.514619827270508,509.6545104980469,15.5,-1.600000023841858,17.100000381469727,3.299999952316284,10.816666603088379,12.416666984558105,0.14999999105930328,3083,356,133,34.577674865722656,1062,445,539,936,0,0,0
30.787499999999998,62.40416666666667,2.2666666507720947,8.050000190734863,23.1988468170166,945.6895751953125,21,-13.699999809265137,34.70000076293945,12.416666984558105,-4.366666316986084,14.300000190734863,-9.266666412353516,673,84,36,30.493450164794922,230,108,225,140,0,0,452
30.829166666666666,61.3625,4.054166793823242,6.891666412353516,22.66995620727539,801.00067138671875,20.299999237060547,-10.100000381469727,30.399999618530273,13.733333587646484,-2.683333396911621,14.300000190734863,-5.200000286102295,600,77,29,31.96849250793457,203,93,191,105,26,0,49
27.570833333333333,67.2375,-0.7375000715255737,8.958333015441895,23.148147583007812,1037.867431640625,19.600000381469727,-19.100000381469727,38.70000076293945,12.550000190734863,-7.766666412353516,12.550000190734863,-13.266666412353516,503,66,26,30.75950050354004,179,85,179,94,0,0,1
13.854166666666666,68.12083333333334,5.241666793823242,5.016666889190674,26.82709503173828,491.54595947265625,15.600000381469727,-3.0999999046325684,18.700000762939453,3.25,9.933333396911621,11.649999618530273,-0.23333333432674408,1562,203,63,37.37873458862305,564,213,243,441,0,0,0
12.1875,60.270833333333336,4.008333206176758,8.983333587646484,28.700746536254883,813.982421875,21.299999237060547,-10,31.299999237060547,12.816666603088379,-1.5833332538604736,14.25,-5.916666507720947,775,82,37,25.740867614746094,244,130,243,148,235,0,474
23.3625,63.57083333333333,2.7333333492279053,7.383333206176758,22.64826202392578,879.26446533203125,19.899999618530273,-12.699999809265137,32.599998474121094,12.550000190734863,-4.116666793823242,13.916666984558105,-7.816666603088379,536,71,23,33.68321990966797,194,80,186,99,2,0,7
22.879166666666666,55.204166666666666,6.387499809265137,7.574999809265137,26.393726348876953,803.53515625,21.700000762939453,-7,28.700000762939453,16.116666793823242,0.6666666269302368,16.116666793823242,-3.566666603088379,675,83,29,29.55035972595215,230,105,230,128,924,0,0
23.495833333333334,55.69583333333333,6.150000095367432,7.483333587646484,26.821983337402344,793.64520263671875,21.399999618530273,-6.5,27.899999618530273,15.916666984558105,-2.8499999046325684,15.916666984558105,-3.4666666984558105,615,77,27,29.095544815063477,214,99,214,112,103,0,0
7.8625,62.55416666666667,6.2916669845581055,5.9666666984558105,29.105690002441406,559.54052734375,17.700000762939453,-2.799999952316284,20.5,0.8333333134651184,8.850000381469727,13.450000762939453,-0.1833333522081375,1120,145,43,32.40776824951172,389,167,209,360,25,0,0
27.354166666666668,63.2125,2.8458333015441895,7.0916666984558105,20.98126220703125,955.01177978515625,20.799999237060547,-13,33.79999923706055,14.983333587646484,-4.0333333015441895,14.983333587646484,-8.783332824707031,611,80,32,31.94137191772461,221,98,221,117,5,0,89
12.379166666666666,57.079166666666666,7.2208333015441895,6.775000095367432,28.466386795043945,650.61669921875,20.200000762939453,-3.5999999046325684,23.80000114440918,7.900000095367432,5.983333587646484,15.433333396911621,-0.43333330750465393,827,87,47,21.68653678894043,254,151,219,203,7914,0,0
20.670833333333334,66.04583333333333,0.8791667222976685,10.074999809265137,27.2297306060791,967.4273681640625,20.5,-16.5,37,13.316666603088379,-5.4666666984558105,13.316666603088379,-10.633333206176758,580,83,29,35.56718063354492,217,91,217,106,0,0,44
14.179166666666667,61.3625,1.8916666507720947,9.483333587646484,29.360164642333984,828.99127197265625,19.600000381469727,-12.699999809265137,32.29999923706055,10.966667175292969,-6.816666603088379,12.449999809265137,-8.050000190734863,774,97,34,32.435604095458984,275,120,272,130,0,0,243
9.020833333333332,54.9125,8.316666603088379,6.900000095367432,31.363636016845703,575.01123046875,20.700000762939453,-1.2999999523162842,22,9.183333396911621,3.6666665077209473,15.449999809265137,1.5666667222976685,821,95,43,26.995885848999023,275,140,214,188,832,0,0
20.8625,67.40416666666667,-1.2874999046325684,8.774999618530273,24.788135528564453,957.04595947265625,17.600000381469727,-17.799999237060547,35.400001525878906,11.083333969116211,-7.6666669845581055,11.083333969116211,-12.5,567,93,27,41.94826126098633,228,84,228,99,0,0,4
16.97083333333333,63.62916666666666,1.875,9.399999618530273,26.33053207397461,923.85430908203125,20.200000762939453,-15.5,35.70000076293945,13.350000381469727,-4.766666889190674,13.350000381469727,-9.649999618530273,616,90,30,34.0587043762207,224,97,224,116,0,0,226
7.670833333333333,59.854166666666664,-0.6083332300186157,6.4666666984558105,26.07526969909668,680.1732177734375,13.300000190734863,-11.5,24.799999237060547,0.03333340212702751,2,8.316666603088379,-8.033332824707031,1170,132,51,24.960058212280273,370,201,285,311,0,0,0
23.570833333333333,62.579166666666666,2.9625000953674316,9.041666984558105,26.67158317565918,867.78228759765625,21.200000762939453,-12.699999809265137,33.900001525878906,12.216667175292969,-3.5333333015441895,14.050000190734863,-7.4666666984558105,566,78,25,36.76593780517578,212,85,209,99,2,0,47
10.645833333333332,55.454166666666666,8.745833396911621,5.6583333015441895,26.075267791748047,605.69818115234375,21,-0.699999988079071,21.700000762939453,9.783332824707031,3.6666667461395264,16.33333396911621,1.6999999284744263,542,56,29,20.168493270874023,163,96,154,119,0,0,0
21.0125,69.6875,0.2250000238418579,6,22.813688278198242,735.47296142578125,14.800000190734863,-11.5,26.299999237060547,9.166666984558105,-1.5499999523162842,9.949999809265137,-7.883333206176758,552,69,31,25.174808502197266,181,98,175,132,0,0,14
31.34583333333333,64.27083333333333,0.9666667580604553,8.216667175292969,22.26738929748535,1006.9493408203125,20.700000762939453,-16.200000762939453,36.900001525878906,13.833333969116211,-6.050000190734863,13.833333969116211,-11.199999809265137,580,75,27,35.409297943115234,211,86,211,98,0,0,77
14.079166666666666,64.07916666666667,1.7291666269302368,7.558333396911621,26.06321907043457,759.5975341796875,17.100000381469727,-11.899999618530273,29,10.350000381469727,0.5666666030883789,11.433333396911621,-7.3333330154418945,657,89,32,29.89876365661621,227,105,224,152,2,0,383
14.220833333333333,56.94583333333333,6.025000095367432,8.199999809265137,30.943395614624023,682.56036376953125,21.100000381469727,-5.400000095367432,26.5,13.616666793823242,0.8333333134651184,14.75,-2,729,80,40,20.900615692138672,223,132,209,165,2224,0,1
21.529166666666665,66.17083333333333,1.2208333015441895,8.908332824707031,24.95331573486328,959.475341796875,20.299999237060547,-15.399999618530273,35.69999694824219,11.699999809265137,-5.133333206176758,13.550000190734863,-10.25,565,68,32,28.24497413635254,193,97,186,112,0,0,107
15.9375,58.0875,6.087500095367432,7.875,28.952205657958984,704.06005859375,21.5,-5.699999809265137,27.200000762939453,14.066666603088379,0.5833333134651184,15.233333587646484,-2.0333333015441895,601,78,30,28.896875381469727,209,98,200,120,77,0,0
24.979166666666668,58.15416666666667,4.879166603088379,7.075000286102295,23.120914459228516,856.7630615234375,21.5,-9.100000381469727,30.600000381469727,14.383333206176758,-1.7000000476837158,15.633333206176758,-5.2166666984558105,694,79,30,32.54037094116211,235,101,217,133,558,0,12
11.595833333333333,62.27916666666667,-0.5833333134651184,8.816666603088379,28.440860748291016,788.41131591796875,16,-15,31,9.566666603088379,-6.266666412353516,9.566666603088379,-9.816666603088379,700,90,36,32.493446350097656,250,109,250,130,0,0,7
21.404166666666665,66.49583333333334,0.2124999612569809,8.558333396911621,24.382715225219727,951.81671142578125,19.299999237060547,-15.800000190734863,35.099998474121094,10.666666984558105,-6.116666793823242,12.516666412353516,-11,587,76,31,30.567211151123047,207,96,205,114,0,0,33
14.270833333333334,56.645833333333336,6.241666793823242,7.900000095367432,30.268199920654297,674.06781005859375,21,-5.099999904632568,26.100000381469727,13.766666412353516,1.100000023841858,14.850000381469727,-1.6833332777023315,728,78,42,19.972755432128906,217,133,206,169,1462,0,0
12.145833333333334,63.895833333333336,3.504166603088379,7.008333206176758,26.955127716064453,696.6297607421875,18.200000762939453,-7.800000190734863,26,8.300000190734863,2.1666665077209473,12.583333015441895,-4.400000095367432,1059,119,57,22.657773971557617,326,182,277,285,0,0,16
27.004166666666666,62.0125,3.1666667461395264,7.583333492279053,22.56944465637207,921.95526123046875,21.200000762939453,-12.399999618530273,33.599998474121094,14.949999809265137,-3.6666667461395264,14.949999809265137,-7.9666666984558105,619,83,31,32.5723762512207,220,99,220,120,6,0,114
14.7875,56.979166666666664,6.4083333015441895,7.2833333015441895,28.339818954467773,683.72918701171875,20.700000762939453,-5,25.700000762939453,14.133333206176758,0.8999999761581421,15.116666793823242,-1.5333333015441895,657,74,36,22.02337074279785,203,115,197,145,493,0,0
16.195833333333333,66.4625,-2.8333332538604736,7.599999904632568,25.082508087158203,790.55889892578125,13.800000190734863,-16.5,30.299999237060547,7.616666793823242,-4.766666412353516,7.616666793823242,-11.633333206176758,690,95,34,28.968273162841797,236,113,236,171,0,0,0
9.320833333333333,61.77916666666667,0.5166666507720947,7.450000286102295,28.11320686340332,703.66357421875,15.399999618530273,-11.100000381469727,26.5,9.683333396911621,-4.566666603088379,9.683333396911621,-7.4666666984558105,484,72,18,43.75967025756836,197,62,197,81,0,0,1
29.704166666666666,61.67916666666667,3.258333444595337,7.8333330154418945,22.771318435668945,960.07769775390625,21.5,-12.899999618530273,34.400001525878906,13.616666793823242,-3.7166666984558105,15.266666412353516,-8.516666412353516,607,82,32,31.891695022583008,212,98,206,125,1,0,147
26.520833333333332,66.72916666666667,-0.22083339095115662,8.475000381469727,23.155736923217773,991.89776611328125,19.399999618530273,-17.200000762939453,36.599998474121094,12.666666984558105,-6.849999904632568,12.666666984558105,-11.983333587646484,550,72,28,32.31618881225586,198,88,198,104,0,0,7
25.320833333333333,60.979166666666664,3.7749998569488525,8.266666412353516,25.28032684326172,861.55908203125,21.5,-11.199999809265137,32.70000076293945,13.016666412353516,-2.799999952316284,14.816666603088379,-6.450000286102295,622,84,31,33.68324661254883,227,99,218,121,107,0,7
30.004166666666666,69.2375,-0.7541667222976685,6.641666889190674,21.219383239746094,866.19451904296875,15.800000190734863,-15.5,31.299999237060547,10.350000381469727,-7,10.350000381469727,-10.899999618530273,508,68,26,35.278038024902344,193,82,193,92,0,0,1
21.804166666666667,69.5625,-1.9791666269302368,6.425000190734863,23.1949462890625,758.76531982421875,13.699999809265137,-14,27.700000762939453,8.25,-7.9666666984558105,8.25,-10.066666603088379,582,79,31,29.078407287597656,203,99,203,125,0,0,0
23.995833333333334,62.07083333333333,3.2666666507720947,8.550000190734863,25.675674438476562,867.1776123046875,21.200000762939453,-12.100000381469727,33.30000305175781,12.533333778381348,-3.299999952316284,14.366666793823242,-7.100000381469727,629,84,29,33.73003005981445,230,100,224,116,12,0,77
5.5375,62.05416666666667,6.054166793823242,5.0416669845581055,30.009920120239258,448.8189392089844,15.300000190734863,-1.5,16.799999237060547,6.5333333015441895,7.583333492279053,11.866666793823242,1.116666555404663,2422,287,103,35.4340934753418,845,343,432,731,0,3,0
29.020833333333332,65.27916666666667,0.25416675209999084,8.208333015441895,22.67495346069336,980.24688720703125,19.700000762939453,-16.5,36.20000076293945,12.883333206176758,-6.366666316986084,12.883333206176758,-11.516666412353516,595,76,31,30.931976318359375,212,96,212,110,0,0,61
11.545833333333333,64.5125,5.258333206176758,4.800000190734863,22.018348693847656,640.2479248046875,17.5,-4.300000190734863,21.799999237060547,5.416666507720947,4.066666603088379,13.583333015441895,-2.0333333015441895,1327,150,70,23.997055053710938,416,238,301,372,0,0,0
15.5375,63.3375,1.8416666984558105,8.633333206176758,27.23448944091797,833.47528076171875,19,-12.699999809265137,31.700000762939453,12.483333587646484,-3.6500000953674316,12.483333587646484,-8.149999618530273,597,94,29,37.922019958496094,230,94,230,108,0,0,76
6.845833333333333,61.6875,3.737499952316284,4.991666793823242,25.338409423828125,553.95733642578125,14.899999618530273,-4.800000190734863,19.700000762939453,-1.6166666746139526,6.349999904632568,10.933333396911621,-2.549999952316284,1724,216,62,37.29264831542969,602,230,302,561,0,0,0
19.429166666666667,67.82083333333334,-2.0874998569488525,9.741666793823242,26.40018081665039,988.89544677734375,17.100000381469727,-19.799999237060547,36.900001525878906,10.533333778381348,-8.84999942779541,10.533333778381348,-13.716666221618652,495,88,23,45.045379638671875,203,73,203,83,0,0,0
8.2875,62.604166666666664,1.5208332538604736,5.375,26.348039627075195,559.547119140625,13.100000381469727,-7.300000190734863,20.400001525878906,-3.6666667461395264,3.433333396911621,8.833333015441895,-4.616666793823242,1146,140,46,29.586931228637695,379,175,250,354,0,0,0
11.3125,60.9625,1.5333333015441895,8.766666412353516,27.74261474609375,827.1949462890625,19,-12.600000381469727,31.600000381469727,12,-4.116666793823242,12,-8.5,754,88,33,30.52242660522461,256,117,256,132,0,0,438
23.945833333333333,61.5625,3.762500047683716,8.574999809265137,25.984848022460938,871.1229248046875,21.600000381469727,-11.399999618530273,33,13.050000190734863,-2.633333206176758,14.850000381469727,-6.699999809265137,611,80,29,32.98041534423828,222,99,214,115,28,0,31
29.4625,64.77083333333333,0.8208333849906921,8.375,22.69647789001465,997.06719970703125,20.5,-16.399999618530273,36.900001525878906,11.550000190734863,-5.916666507720947,13.533333778381348,-11.333333015441895,588,78,30,31.977264404296875,211,94,208,107,0,0,93
29.6375,67.15416666666667,-0.6541666388511658,8.891666412353516,24.031532287597656,980.41607666015625,19.100000381469727,-17.899999618530273,37,11.916666984558105,-7.600000381469727,11.916666984558105,-12.399999618530273,571,78,29,33.89509963989258,212,90,212,101,0,0,2
